incident_id,timestamp,tool_id,product_id,line_id,input_units,good_units,scrap_units,rework_units,planned_minutes,downtime_minutes,unit_cost_proxy,unit_price_proxy,downtime_cost_per_min,event_type,event_note
INC-GAMMA-2026-01,2026-02-09T08:31:00Z,TOOL-08,PROD-B2,LINE-5,136,108,16,12,214,55,4.78,6.16,11.63,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-02-09T12:18:00Z,TOOL-08,PROD-F3,LINE-2,239,198,19,22,82,52,3.91,5.73,8.06,material_shortage,Feeder ran dry before scheduled replenishment cycle arrived
INC-GAMMA-2026-01,2026-02-09T13:57:00Z,TOOL-05,PROD-B2,LINE-2,222,199,14,9,126,32,4.88,6.54,26.35,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-02-09T16:15:00Z,TOOL-07,PROD-A2,LINE-5,138,122,9,7,126,31,5.42,10.6,24.02,calibration_drift,Calibration check triggered after consecutive out-of-spec readings
INC-GAMMA-2026-01,2026-02-09T18:39:00Z,TOOL-10,PROD-F1,LINE-1,92,72,14,6,177,17,6.37,10.88,19.85,quality_hold,Lot placed on quality hold pending dimensional inspection results
INC-GAMMA-2026-01,2026-02-09T21:55:00Z,TOOL-01,PROD-E1,LINE-1,122,94,15,13,152,20,5.14,10.14,23.81,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-02-10T00:33:00Z,TOOL-11,PROD-C2,LINE-3,115,101,8,6,166,10,2.73,10.33,12.87,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-02-10T03:29:00Z,TOOL-06,PROD-F2,LINE-4,172,141,21,10,195,36,5.44,6.78,15.15,sensor_fault,Vision sensor fault caused false reject events during run
INC-GAMMA-2026-01,2026-02-10T07:02:00Z,TOOL-11,PROD-C2,LINE-1,193,172,14,7,192,14,1.92,5.83,29.53,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-02-10T10:28:00Z,TOOL-01,PROD-F1,LINE-2,227,193,14,20,229,43,6.36,9.02,27.03,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-02-10T14:29:00Z,TOOL-06,PROD-A1,LINE-3,215,178,26,11,163,38,4.72,11.24,20.23,calibration_drift,Process parameter drift required inline recalibration procedure
INC-GAMMA-2026-01,2026-02-10T17:25:00Z,TOOL-11,PROD-D1,LINE-2,157,134,10,13,159,18,4.1,8.6,9.56,material_shortage,Material shortage traced to late supplier delivery this morning
INC-GAMMA-2026-01,2026-02-10T20:22:00Z,TOOL-06,PROD-F3,LINE-2,85,72,5,8,211,26,2.71,10.01,22.89,sensor_fault,Pressure sensor reported intermittent fault during this production run
INC-GAMMA-2026-01,2026-02-10T23:56:00Z,TOOL-06,PROD-C1,LINE-5,170,141,12,17,91,38,2.99,9.76,15.78,sensor_fault,Flow sensor reported out-of-range value requiring manual verification
INC-GAMMA-2026-01,2026-02-11T01:47:00Z,TOOL-10,PROD-F2,LINE-5,232,199,19,14,230,55,4.36,5.86,13.82,maintenance_hold,Scheduled preventive maintenance performed during production window
INC-GAMMA-2026-01,2026-02-11T05:49:00Z,TOOL-09,PROD-E2,LINE-2,172,146,18,8,168,36,1.91,3.56,27.1,material_shortage,Feeder ran dry before scheduled replenishment cycle arrived
INC-GAMMA-2026-01,2026-02-11T08:41:00Z,TOOL-06,PROD-F1,LINE-5,183,148,21,14,161,26,4.42,9.43,29.91,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-02-11T11:37:00Z,TOOL-03,PROD-B1,LINE-5,112,92,12,8,240,42,5.82,6.99,9.53,material_shortage,Shortage caused partial batch reduction for this run window
INC-GAMMA-2026-01,2026-02-11T15:44:00Z,TOOL-09,PROD-C2,LINE-1,234,190,33,11,154,46,2.95,7.92,7.06,micro_stop,Short stop for label verification on outgoing pallet
INC-GAMMA-2026-01,2026-02-11T18:29:00Z,TOOL-05,PROD-D2,LINE-1,116,98,8,10,72,29,5.95,7.65,25.3,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-02-11T20:00:00Z,TOOL-06,PROD-A2,LINE-1,186,154,20,12,175,31,5.41,8.8,22.72,calibration_drift,Calibration check triggered after consecutive out-of-spec readings
INC-GAMMA-2026-01,2026-02-11T23:13:00Z,TOOL-11,PROD-D2,LINE-4,194,161,14,19,82,49,4.82,8.06,10.05,changeover_delay,Tool change required additional verification before restart
INC-GAMMA-2026-01,2026-02-12T00:38:00Z,TOOL-11,PROD-D2,LINE-3,102,79,14,9,206,50,5.48,10.24,18.59,normal_run,All quality checks passed within acceptable tolerances
